Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off2,Matches
468,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,Fulham,18,2000,35,2294,66,67.1,25.5,26,82,9,17,1,0.71,23,60,-37,-1.45,-0.65,27.9,48.4,-20.4,-0.80,-0.37,Matches
469,Steven Sessegnon\Steven-Sessegnon,eng ENG,DF,Fulham,18,2000,0,,,,,0,,0,,5,,,,,,,,,,,,Matches
470,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Liverpool,26,1991,24,1057,44,30.9,11.7,11,76,13,17,13,2.46,34,6,+28,+2.38,+0.90,24.1,10.0,+14.1,+1.20,+0.10,Matches
471,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,23,1995,29,2592,89,75.8,28.8,29,89,0,,0,1.79,52,39,+13,+0.45,+0.67,46.7,36.2,+10.5,+0.37,+0.28,Matches
472,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,26,1992,16,944,59,27.6,10.5,10,84,6,17,7,0.94,11,13,-2,-0.19,-0.05,11.0,15.3,-4.3,-0.41,-0.05,Matches
473,Gylfi SigurÃ°sson\Gylfi-Sigurdsson,is ISL,MF,Everton,28,1989,38,3134,82,91.6,34.8,36,86,2,26,0,1.42,51,41,+10,+0.29,+0.92,44.5,39.8,+4.7,+0.13,+0.69,Matches
474,Adrien Silva\Adrien-Silva,pt POR,MF,Leicester City,29,1989,2,88,44,2.6,1.0,1,80,1,8,2,1.50,0,1,-1,-1.02,-1.13,0.5,1.5,-1.1,-1.08,-1.30,Matches
475,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,23,1994,36,2853,79,83.4,31.7,31,88,5,27,1,2.56,78,22,+56,+1.77,-0.77,67.6,22.6,+45.0,+1.42,-0.39,Matches
476,David Silva\David-Silva,es ESP,MF,Manchester City,32,1986,33,2411,73,70.5,26.8,28,83,5,17,2,2.61,60,14,+46,+1.72,-0.60,57.4,16.2,+41.2,+1.54,+0.18,Matches
477,Xande Silva\Xande-Silva,pt POR,FW,West Ham,21,1997,1,17,17,0.5,0.2,0,,1,17,4,0.00,0,0,0,0.00,+0.08,0.3,0.1,+0.2,+0.81,+1.15,Matches
478,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,31,1987,6,291,49,8.5,3.2,3,82,3,15,7,1.83,4,4,0,0.00,-0.09,3.8,3.4,+0.4,+0.11,-0.09,Matches
479,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,21,1997,6,403,67,11.8,4.5,4,83,2,35,11,1.17,7,9,-2,-0.45,-0.09,5.7,8.3,-2.5,-0.57,-0.61,Matches
480,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,21,1997,7,209,30,6.1,2.3,2,53,5,21,3,1.57,4,6,-2,-0.86,-0.36,2.9,3.2,-0.3,-0.13,+0.13,Matches
481,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,28,1989,29,2336,81,68.3,26.0,27,86,2,8,1,1.93,45,28,+17,+0.65,-0.26,35.9,30.3,+5.6,+0.22,-0.03,Matches
482,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,17,2000,8,216,27,6.3,2.4,2,73,6,12,13,2.75,4,1,+3,+1.25,+0.55,2.4,3.5,-1.2,-0.49,-0.76,Matches
483,Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,19,1999,3,110,37,3.2,1.2,1,90,2,10,7,1.67,1,1,0,0.00,+0.54,1.1,2.6,-1.5,-1.23,-1.01,Matches
484,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,28,1989,24,2128,89,62.2,23.6,24,89,0,,4,1.58,35,36,-1,-0.04,-0.88,36.2,30.4,+5.8,+0.24,-0.14,Matches
485,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,27,1991,25,2072,83,60.6,23.0,25,83,0,,0,1.44,36,32,+4,+0.17,+1.38,33.7,30.5,+3.2,+0.14,+0.42,Matches
486,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,26,1992,15,1141,76,33.4,12.7,13,82,2,36,10,0.33,11,35,-24,-1.89,-0.71,10.2,27.9,-17.7,-1.39,-0.82,Matches
487,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,18,2000,0,,,,,0,,0,,3,,,,,,,,,,,,Matches
488,Alex Smithies\Alex-Smithies,eng ENG,GK,Cardiff City,28,1990,0,,,,,0,,0,,26,,,,,,,,,,,,Matches
489,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,30,1987,33,2222,67,65.0,24.7,25,82,8,23,3,1.30,32,33,-1,-0.04,+0.11,30.1,37.7,-7.6,-0.31,+0.07,Matches
490,CÃ©dric Soares\Cedric-Soares,pt POR,DF,Southampton,26,1991,18,1494,83,43.7,16.6,16,88,2,44,0,0.89,15,31,-16,-0.96,-0.78,18.9,24.5,-5.6,-0.34,-0.15,Matches
491,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,21,1997,4,75,19,2.2,0.8,0,,4,19,5,0.00,0,1,-1,-1.20,+0.23,0.6,1.3,-0.7,-0.88,-0.04,Matches
492,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,20,1997,10,341,34,10.0,3.8,2,76,8,24,1,0.90,6,5,+1,+0.26,+0.70,7.5,5.9,+1.6,+0.42,+0.50,Matches
493,Pape SouarÃ©\Pape-Souare,sn SEN,DF,Crystal Palace,28,1990,1,,0,0.0,0.0,0,,1,0,0,3.00,0,0,0,,,0.1,0.0,+0.1,,,Matches
494,Ã‡aÄŸlar SÃ¶yÃ¼ncÃ¼\Caglar-Soyuncu,tr TUR,DF,Leicester City,22,1996,6,371,62,10.8,4.1,4,88,2,11,9,1.50,5,4,+1,+0.24,+0.18,8.0,5.3,+2.7,+0.65,+0.52,Matches
495,JuliÃ¡n Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,39,1979,1,90,90,2.6,1.0,1,90,0,,4,0.00,3,4,-1,-1.00,-0.97,0.9,2.4,-1.6,-1.55,-1.66,Matches
496,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,28,1989,23,1027,45,30.0,11.4,11,76,12,16,0,1.13,12,24,-12,-1.05,-0.98,17.3,16.3,+1.0,+0.09,+0.17,Matches
497,Jason Steele\Jason-Steele,eng ENG,GK,Brighton,27,1990,0,,,,,0,,0,,13,,,,,,,,,,,,Matches
498,Maarten Stekelenburg\Maarten-Stekelenburg,nl NED,GK,Everton,35,1982,0,,,,,0,,0,,38,,,,,,,,,,,,Matches
499,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,29,1989,30,2486,83,72.7,27.6,29,85,1,11,1,0.83,26,45,-19,-0.69,-0.11,26.4,42.0,-15.6,-0.56,-0.10,Matches
500,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,24,1994,24,1696,71,49.6,18.8,19,85,5,15,8,1.04,18,35,-17,-0.90,-0.75,22.1,27.8,-5.8,-0.31,-0.11,Matches
501,Kazaiah Sterling\Kazaiah-Sterling,eng ENG,FW,Tottenham,19,1998,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
502,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,23,1994,34,2777,82,81.2,30.9,31,87,3,30,4,2.53,75,19,+56,+1.81,-0.42,63.1,20.5,+42.6,+1.38,-0.55,Matches
503,Jamie Sterry\Jamie-Sterry,eng ENG,DF,Newcastle Utd,22,1995,0,,,,,0,,0,,4,,,,,,,,,,,,Matches
504,John Stones\John-Stones,eng ENG,DF,Manchester City,24,1994,24,1762,73,51.5,19.6,20,87,4,7,10,2.42,48,15,+33,+1.69,-0.43,39.2,15.5,+23.7,+1.21,-0.56,Matches
505,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,28,1989,18,496,28,14.5,5.5,4,86,14,11,17,2.39,17,5,+12,+2.18,+0.48,10.8,5.8,+5.0,+0.91,-0.26,Matches
506,Denis SuÃ¡rez\Denis-Suarez,es ESP,FW,Arsenal,24,1994,4,67,17,2.0,0.7,0,,4,17,4,2.25,1,1,0,0.00,-0.59,0.3,1.5,-1.2,-1.60,-1.65,Matches
507,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,22,1996,30,1037,35,30.3,11.5,9,81,21,15,3,1.13,15,21,-6,-0.52,-0.48,14.4,15.8,-1.4,-0.12,+0.10,Matches
508,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,29,1989,18,1302,72,38.1,14.5,14,86,4,23,6,1.39,17,20,-3,-0.21,-0.08,15.4,19.7,-4.3,-0.30,+0.13,Matches
509,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,31,1986,18,1438,80,42.0,16.0,16,89,2,6,12,1.06,16,37,-21,-1.31,-1.63,18.3,24.9,-6.7,-0.42,-0.67,Matches
510,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,20,1998,2,11,6,0.3,0.1,0,,2,6,8,0.00,0,0,0,0.00,+0.37,0.5,0.2,+0.3,+2.31,+2.35,Matches
511,Markus Suttner\Markus-Suttner,at AUT,DFGK,Brighton,31,1987,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
512,Alexander SÃ¸rloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,22,1995,12,173,14,5.1,1.9,0,,12,14,5,0.92,2,3,-1,-0.52,-0.49,4.8,3.4,+1.4,+0.72,+0.69,Matches
513,Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,22,1995,16,1187,74,34.7,13.2,13,83,3,36,12,1.19,18,25,-7,-0.53,-0.01,15.9,22.4,-6.5,-0.50,-0.37,Matches
514,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,25,1992,35,3087,88,90.3,34.3,35,88,0,,1,1.11,42,63,-21,-0.61,-0.07,38.7,56.4,-17.7,-0.52,+0.53,Matches
515,Nikola Tavares\Nikola-Tavares,hr CRO,DF,Crystal Palace,19,1999,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
516,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,24,1993,38,3240,85,94.7,36.0,35,90,3,30,0,1.05,43,64,-21,-0.58,+0.42,39.6,61.0,-21.4,-0.59,-0.52,Matches
517,Kyle Taylor\Kyle-Taylor,eng ENG,MF,Bournemouth,19,1999,0,,,,,0,,0,,6,,,,,,,,,,,,Matches
518,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,21,1997,13,1092,84,31.9,12.1,13,84,0,,0,1.54,18,14,+4,+0.33,+0.37,18.6,12.8,+5.8,+0.48,+0.42,Matches
519,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,29,1989,29,2563,88,74.9,28.5,29,88,0,,0,1.21,35,37,-2,-0.07,-0.07,36.2,33.3,+2.9,+0.10,+0.14,Matches
520,Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,22,1996,34,2379,70,69.6,26.4,24,85,10,34,0,1.79,55,38,+17,+0.64,+0.21,40.7,39.0,+1.6,+0.06,+0.13,Matches
521,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,27,1991,25,1050,42,30.7,11.7,10,81,15,16,11,1.16,21,17,+4,+0.34,+0.19,14.7,15.6,-0.9,-0.08,-0.23,Matches
522,Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,27,1991,38,3018,79,88.2,33.5,34,87,4,13,0,1.29,41,46,-5,-0.15,-0.82,44.6,40.5,+4.1,+0.12,+0.46,Matches
523,Adama TraorÃ©\Adama-Traore,es ESP,FWDF,Wolves,22,1996,29,891,31,26.1,9.9,8,64,21,18,8,1.21,9,13,-4,-0.40,-0.58,13.4,10.5,+2.9,+0.30,+0.02,Matches
524,Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,19,1999,2,180,90,5.3,2.0,2,90,0,,0,1.50,4,5,-1,-0.50,-0.14,3.6,2.7,+0.9,+0.44,+0.50,Matches
525,Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,27,1990,27,2278,84,66.6,25.3,26,87,1,21,4,2.04,43,23,+20,+0.79,+0.16,36.6,28.9,+7.7,+0.31,+0.23,Matches
526,Antonio Valencia\Antonio-Valencia,ec ECU,DFMF,Manchester Utd,32,1985,6,466,78,13.6,5.2,5,90,1,16,3,1.67,7,5,+2,+0.39,+0.11,11.4,4.6,+6.8,+1.31,+1.17,Matches
527,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,19,1999,23,1713,74,50.1,19.0,20,83,3,19,1,1.35,27,29,-2,-0.11,+0.84,21.1,26.7,-5.6,-0.30,-0.09,Matches
528,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,31,1987,34,2735,80,80.0,30.4,30,87,4,34,0,1.41,45,36,+9,+0.30,+1.08,41.3,33.4,+8.0,+0.26,+0.36,Matches
529,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,31,1987,22,1913,87,55.9,21.3,22,87,0,,1,1.82,33,23,+10,+0.47,-0.60,32.0,26.3,+5.7,+0.27,+0.09,Matches
530,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,25,1992,23,2030,88,59.4,22.6,23,88,0,,7,1.30,29,31,-2,-0.09,+1.08,24.4,31.0,-6.6,-0.29,-0.09,Matches
531,Luciano Vietto\Luciano-Vietto,ar ARG,FWMF,Fulham,24,1993,20,985,49,28.8,10.9,10,73,10,26,10,0.60,14,21,-7,-0.64,+0.84,13.3,20.4,-7.2,-0.65,+0.04,Matches
532,RÃºben Vinagre\Ruben-Vinagre,pt POR,DFMF,Wolves,19,1999,17,704,41,20.6,7.8,7,84,10,11,19,1.65,14,9,+5,+0.64,+0.77,12.6,7.1,+5.5,+0.70,+0.53,Matches
533,Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,28,1989,20,913,46,26.7,10.1,10,76,10,16,4,0.75,8,20,-12,-1.18,-0.79,8.3,22.6,-14.3,-1.41,-1.15,Matches
534,Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,34,1983,2,180,90,5.3,2.0,2,90,0,,4,0.00,2,4,-2,-1.00,-1.83,1.4,2.9,-1.6,-0.78,-1.07,Matches
535,MatÄ›j Vydra\Matej-Vydra,cz CZE,FWMF,Burnley,26,1992,13,311,24,9.1,3.5,3,68,10,11,21,0.54,6,7,-1,-0.29,+0.35,3.7,8.2,-4.5,-1.31,-0.82,Matches
536,Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,29,1989,37,2122,57,62.0,23.6,24,79,13,17,1,1.38,36,33,+3,+0.13,-0.22,27.3,29.5,-2.2,-0.09,-0.45,Matches
537,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,28,1990,33,2777,84,81.2,30.9,30,90,3,26,4,2.61,73,17,+56,+1.81,-0.42,64.5,19.4,+45.2,+1.46,-0.11,Matches
538,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,21,1997,6,374,62,10.9,4.2,4,90,2,7,17,2.17,13,4,+9,+2.17,+1.60,6.6,5.1,+1.5,+0.36,+0.15,Matches
539,Jonathan Walters\Jonathan-Walters,ie IRL,FWMF,Burnley,34,1983,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
